q301,q302,q303_1,q303_10,q303_11,q303_2,q303_3,q303_4,q303_5,q303_6,q303_7,q303_8,q303_9,q308a,q308b,q308c,q308d,q308e,q309a,q309b,q316,q317,q318a,q320a,q320c,q320d,q321a,q321b,q321c,q321d,q321e,q321f,q322a,q322b,q322c,q322c_new,q322d_new,q322f,q324a,q324b,q324c,q324d,q325a,q325b,q325c,q325d,q325e_new,q325f_new,q326,q327a,q327c,q327d,q327e,q328b,q328d,q328e,q328f,q331a,q331b,q331c,q332a,q332b,q332c,q332e,q334A,q334B,q334C,q334D,q334E,q334F,q335,q401,q414A,q414B,q414C,q414D,q414E,q415a,q415b,q415c,q415d,q416,q417_a,q417_b,q417_c,q417_d,q417_e,q417a_1,q417a_2,q417a_3,q417a_4,q417a_5,q417a_6,q417a_7,q417a_8,q418a,q422a,q422b,q422c,q422d,q422e,q422f,q422g,q422h,q426_1,q426_2,q426_3,q426_4,q426_5,q427_a,q427_b,q427_c,q427_d,qapp_dtrmp,children,edloan,educ,employ,gender,hadjob,hispanic,ideo5,immstat,income,industryclass,investor,marstat,metro,newsint,ownhome,pew_bornagain,pew_churatd,pew_prayer,pew_religimp,pid3,pid7,race,religion,sexuality,trans,union,urbancity,votereg,age,health_ins,military,abbr,state,dem_agree,gop_agree,econ,social,inc3,st_type,fname,lname,loc,cutout
3,3,2,1,1,2,2,2,2,2,1,2,2,4,4,4,2,4,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,4,3,7,3,7,4,1,5,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,4,5,3,3,3,3,5,3,1,2,3,3,2,3,3,3,4,6,2,3,2,2,,2,3,5,5,18,2,1,HARRISONBURG,2,2,1,2,1,1,3,3,1,1,1,2,2,3,1,56,employer,no,VA,Virginia,0.7619047619047619,0.2857142857142857,-0.37142857142857144,-0.8214285714285714,$$,purple,Olivia,Sheppard,"Harrisonburg, Virginia",g
2,3,2,2,1,2,2,2,2,2,2,2,2,2,3,5,3,3,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,7,5,5,1,6,4,2,5,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,5,2,3,5,1,5,3,1,5,3,2,3,5,1,3,2,5,1,3,2,3,1,1,,2,5,5,11,4,1,1,SALT LAKE CITY,1,1,1,2,2,1,2,7,1,1,1,2,1,3,1,44,employer,family_serving,WY,Wyoming,0.15625,0.734375,0.5428571428571428,0.7142857142857143,$$,red,James,Mayer,"Salt Lake City, Wyoming",W
2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,4,5,5,4,6,6,1,4,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,3,2,2,3,2,1,2,2,3,2,2,1,3,2,0,2,2,1,1,,2,4,5,2,5,2,5,LAS VEGAS,2,2,1,5,6,3,2,6,2,11,1,2,3,1,1,42,medicaid,family_serving,NV,Nevada,0.515625,0.421875,-0.22857142857142856,0.07142857142857142,$,purple,Anthony,Carson,"Las Vegas, Nevada",W
1,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,6,1,7,1,6,4,2,5,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,3,2,5,3,1,4,4,2,5,4,3,2,2,2,1,3,2,1,3,2,2,5,1,2,2,5,4,6,7,1,1,MINNEAPOLIS-ST. PAUL,1,1,2,2,1,1,2,7,1,2,1,2,2,2,1,71,medicare,veteran,MN,Minnesota,0.28125,0.6875,0.2571428571428571,0.5,$$,blue,Bobby,Manning,a suburb of Minneapolis,L
1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,7,6,5,1,4,5,2,5,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,5,1,1,5,1,5,5,1,5,5,5,5,5,2,3,4,3,1,0,1,5,1,1,,2,5,5,8,21,2,5,DALLAS-FT. WORTH,1,2,2,6,5,3,4,5,1,10,1,2,3,1,1,37,employer,no,TX,Texas,0.125,0.796875,0.6571428571428571,0.8928571428571429,$$,red,Jason,Durham,"Dallas, Texas",Z
3,3,2,2,2,2,2,2,2,2,2,2,2,1,4,3,2,4,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,3,5,1,3,3,2,5,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,3,3,4,2,5,5,3,3,2,4,3,3,2,3,3,4,1,6,2,5,1,1,,2,4,5,12,23,1,1,,1,2,1,2,1,1,3,4,3,1,1,2,2,4,1,53,employer,family_veteran,AK,Alaska,0.21875,0.703125,0.42857142857142855,0.75,$$$,red,Matthew,Alfaro,a rural area of Alaska,E
3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,3,1,1,1,4,0,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,7,4,7,6,1,5,1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,1,5,1,1,5,1,1,1,1,1,4,3,3,4,4,2,1,3,7,2,1,2,1,5,9,20,2,1,RALEIGH-DURHAM (FAYETVLLE),2,1,2,6,7,4,3,3,1,10,4,2,3,2,1,32,employer,family_veteran,NC,North Carolina,0.875,0.140625,-0.4857142857142857,-0.8571428571428571,$$,purple,Jennifer,Stanley,a suburb of Raleigh,s
2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,2,1,3,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,6,6,6,1,6,6,2,5,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,4,3,5,2,5,5,2,2,2,1,1,1,2,2,2,2,1,1,2,6,1,1,,2,4,5,12,14,1,1,BALTIMORE,1,1,2,5,2,2,2,7,1,1,1,2,3,4,1,54,employer,veteran,MD,Maryland,0.25,0.6875,0.34285714285714286,0.5714285714285714,$$$,blue,John,Cook,"Baltimore, Maryland",L
4,2,2,2,2,2,2,2,2,2,1,2,2,4,3,3,1,1,1,1,2,,0,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,7,2,7,4,1,,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,4,5,2,2,2,2,2,2,2,1,2,2,2,3,4,3,4,0,1,4,4,1,2,2,1,5,2,,2,6,HARRISBURG-LNCSTR-LEB-YORK,1,2,2,4,2,2,1,1,1,1,1,2,2,3,2,41,medicaid,family_veteran,PA,Pennsylvania,0.71875,0.296875,-0.4,-0.6428571428571429,$,purple,David,Fox,"Harrisburg, Pennsylvania",A
4,4,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,1,1,1,2,0,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,8,6,2,7,6,1,5,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,4,3,2,2,4,3,4,2,2,2,2,2,3,3,4,4,4,4,2,3,7,2,2,2,3,3,8,,1,1,"\""SPRINGFIELD",1,1,2,3,1,1,3,3,1,2,1,2,3,1,1,61,purchased,family_veteran,MO,Missouri,0.796875,0.203125,-0.6285714285714286,-0.5714285714285714,$$,red,Dorothy,Wagner,"Springfield, Missouri",j
1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,5,5,5,5,4,2,5,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,4,,3,,3,4,3,1,2,2,3,3,4,3,2,4,4,1,3,2,2,5,2,2,2,3,5,2,9,2,4,ALBUQUERQUE-SANTA FE,1,1,2,2,3,1,1,2,3,2,1,2,2,1,1,68,medicaid,no,NM,New Mexico,0.3870967741935484,0.5806451612903226,0.22857142857142856,0.25,$,purple,Cheryl,Moreno,"Albuquerque, New Mexico",o
2,1,2,2,1,2,2,2,2,2,2,2,2,5,5,5,2,2,1,1,2,,0,1,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,4,7,7,2,7,4,3,,1,1,1,2,1,1,2,1,1,2,2,,,2,1,2,2,2,2,2,2,2,1,2,2,5,2,2,2,3,3,3,2,1,1,2,1,2,2,2,3,3,1,2,2,1,1,,2,3,5,5,23,2,1,ORLANDO-DAYTONA BCH-MELBRN,3,1,2,5,1,1,3,8,1,1,1,2,1,4,2,55,employer,veteran,FL,Florida,0.5483870967741935,0.43548387096774194,-0.22857142857142856,0.17857142857142858,$$,purple,Jeremy,Potts,"Orlando, Florida",C
2,3,2,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,6,5,6,1,5,5,2,5,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,3,4,2,3,1,2,5,3,5,3,3,2,1,1,1,1,1,1,2,2,3,5,2,2,2,4,4,12,12,1,1,,2,1,2,6,2,2,2,7,1,1,1,2,3,3,1,79,medicare,family_veteran,MA,Massachusetts,0.265625,0.671875,0.42857142857142855,0.2857142857142857,$$$,blue,Barbara,Meyer,a town in Massachusetts,b
1,1,2,2,2,2,2,1,2,2,2,2,2,1,4,2,1,2,1,1,1,1,0,1,2,1,2,2,1,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,6,6,6,2,5,6,2,5,2,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,4,4,2,2,2,5,4,2,4,3,2,2,2,2,1,2,2,1,0,2,2,5,1,1,2,4,5,9,10,1,6,JACKSONVILLE,1,1,2,4,6,2,3,4,1,2,1,2,3,3,2,66,medicare,veteran,FL,Florida,0.265625,0.734375,0.5142857142857142,0.35714285714285715,$$,purple,Thomas,Burke,"Jacksonville, Florida",K
1,3,2,1,2,2,2,2,2,2,2,2,2,1,3,2,2,3,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,7,4,6,1,6,4,2,5,2,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,4,5,2,2,1,5,5,1,4,3,2,2,2,5,3,3,3,1,4,2,4,2,1,,2,5,5,2,10,2,3,LAS VEGAS,1,2,2,2,1,1,2,7,1,2,1,2,3,2,1,53,purchased,veteran,NV,Nevada,0.234375,0.734375,0.4857142857142857,0.7857142857142857,$,purple,James,Cook,a suburb of Las Vegas,C
4,2,2,1,1,2,2,2,2,2,2,2,2,4,3,2,2,2,1,1,1,2,5,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,2,8,2,7,5,2,5,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,4,2,2,4,4,3,3,1,3,2,1,1,2,3,4,1,2,3,1,1,,2,3,5,9,7,2,1,LOS ANGELES,1,2,2,5,7,1,3,3,1,7,4,2,3,2,1,53,employer,family_veteran,CA,California,0.78125,0.296875,-0.5714285714285714,-0.42857142857142855,$$,blue,Matthew,Patton,a suburb of Los Angeles,R
3,4,2,1,2,2,2,2,2,2,1,2,1,4,4,2,4,4,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,7,8,3,7,5,1,5,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,5,4,2,5,2,2,5,2,1,1,4,2,1,4,3,3,4,0,1,5,1,1,,2,2,5,8,13,2,5,ST. LOUIS,1,1,2,6,7,4,1,1,1,9,3,2,3,2,1,39,purchased,no,MO,Missouri,0.859375,0.171875,-0.5142857142857142,-0.7857142857142857,$$,red,Samuel,May,a suburb of St Louis,M
1,3,2,2,2,2,2,2,2,2,1,2,2,1,3,2,1,4,1,1,1,1,0,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,7,5,6,1,4,4,2,5,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,2,2,2,2,4,4,3,4,4,3,3,2,1,2,3,3,1,1,2,5,1,1,,2,5,5,7,10,2,1,"\""WASHINGTON",1,1,1,5,2,1,2,7,1,1,1,2,3,3,1,40,purchased,no,MD,Maryland,0.1875,0.796875,0.6,0.6071428571428571,$$,blue,Richard,Ayers,"a town near Washington, DC",K
3,5,2,2,2,2,2,1,2,2,2,2,2,4,4,4,4,4,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,3,7,7,2,7,7,1,5,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,4,2,4,2,2,5,3,1,1,1,1,1,2,3,3,4,3,2,2,5,1,1,2,3,4,3,10,1,3,WAUSAU-RHINELANDER,1,1,1,3,1,1,1,1,1,1,1,2,2,3,1,67,medicare,family_veteran,WI,Wisconsin,0.765625,0.234375,-0.6857142857142857,-0.17857142857142858,$,purple,Joseph,York,"Wausau, Wisconsin",V
2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,3,1,1,0,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,6,5,6,1,7,4,2,5,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,5,,1,5,1,4,5,1,4,2,2,1,3,3,2,3,3,4,5,2,3,5,2,2,2,5,5,5,19,1,4,PANAMA CITY,1,1,1,2,1,1,2,7,1,1,1,2,3,4,1,80,medicaid,no,FL,Florida,0.2698412698412698,0.6507936507936508,0.17142857142857143,0.6428571428571429,$$,purple,Angela,Hoffman,"Panama City, Florida",o
2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,5,3,2,2,1,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,7,8,6,1,6,4,2,3,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,4,3,4,3,4,5,2,4,3,3,1,2,3,2,4,4,1,4,2,2,1,2,,2,5,5,7,22,2,1,SHREVEPORT,2,2,1,2,1,1,2,7,1,1,1,2,3,2,1,40,no,family_serving,LA,Louisiana,0.21875,0.703125,0.37142857142857144,0.4642857142857143,$$,red,Emily,Case,a suburb of Shreveport,j
3,2,2,2,2,2,2,2,2,2,1,2,1,4,4,3,1,1,1,1,1,2,0,1,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,6,4,7,6,3,5,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,5,5,1,1,5,2,1,2,3,2,2,2,3,3,4,0,1,2,7,1,2,2,2,3,6,,1,1,SAN FRANCISCO-OAK-SAN JOSE,1,2,2,6,7,4,1,1,1,7,1,2,2,1,1,37,employer,no,CA,California,0.859375,0.234375,-0.5714285714285714,-0.7142857142857143,$$,blue,John,Hoffman,"San Francisco, California",K
3,3,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,7,7,2,7,7,1,5,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,3,2,1,5,1,1,5,2,1,2,2,2,3,1,2,2,4,2,2,2,5,1,1,2,1,4,11,12,2,1,PHOENIX (PRESCOTT),1,1,2,6,3,4,1,1,1,11,1,2,2,1,1,59,employer,veteran,AZ,Arizona,0.828125,0.265625,-0.45714285714285713,-0.7857142857142857,$$,red,Carl,Gregory,"Phoenix, Arizona",V
5,3,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,3,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,3,3,7,4,7,5,1,5,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,5,4,1,3,1,1,5,1,1,1,5,1,2,3,3,3,4,0,1,6,5,2,1,2,2,5,2,18,2,3,GRAND JUNCTION-MONTROSE,1,2,2,6,7,4,3,3,1,12,1,2,3,4,1,67,medicare,family_veteran,CO,Colorado,0.890625,0.140625,-0.6285714285714286,-0.7142857142857143,$,purple,Emily,Cole,"Grand Junction, Colorado",g
4,4,2,2,2,1,2,2,2,2,1,2,1,4,4,3,5,5,4,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,8,8,2,7,6,1,5,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,5,5,1,5,1,1,5,1,1,1,1,1,4,5,4,3,4,0,1,3,1,2,,2,1,5,5,12,1,6,CHARLOTTE,1,2,1,4,1,2,1,1,2,11,2,2,3,1,1,29,employer,family_serving,NC,North Carolina,0.890625,0.1875,-0.4857142857142857,-0.8571428571428571,$$,purple,Kelly,Manning,"Charlotte, North Carolina",o
1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,4,3,4,4,1,1,0,1,2,2,1,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,6,1,7,1,6,4,2,5,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,5,1,4,4,1,5,5,2,5,3,2,2,3,2,2,4,4,1,0,1,3,1,2,,2,4,5,10,23,2,1,SYRACUSE,2,1,2,3,1,1,2,6,1,12,1,2,1,4,1,27,employer,no,NY,New York,0.375,0.65625,0.4,0,$$,blue,Deborah,Cooper,"Syracuse, New York",d
3,1,2,2,2,2,2,2,2,2,1,2,2,4,3,3,3,3,1,1,1,2,0,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,1,2,3,6,7,2,6,6,2,5,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,5,5,2,5,2,1,4,3,1,1,3,2,4,5,5,3,4,1,1,4,1,2,,2,2,5,5,19,2,1,GRAND RAPIDS-KALMZOO-B.CRK,4,1,1,1,3,1,1,2,2,12,1,2,3,1,1,27,employer,no,MI,Michigan,0.546875,0.46875,0.08571428571428572,-0.2857142857142857,$$,blue,Elizabeth,Murillo,"Grand Rapids, Michigan",a
2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,7,3,3,5,4,3,2,5,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,4,2,1,4,3,3,2,2,2,1,1,1,4,4,3,3,2,2,2,5,1,1,,2,2,5,9,11,1,1,DETROIT,2,1,2,2,2,1,1,2,2,1,1,2,3,1,1,28,employer,no,MI,Michigan,0.421875,0.53125,0.05714285714285714,0.07142857142857142,$$,blue,Anthony,Kemp,"Detroit, Michigan",B
5,2,2,1,1,1,2,2,2,2,1,1,2,4,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,1,1,1,2,2,2,3,7,3,7,5,1,5,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,5,4,1,2,2,1,5,5,1,1,1,2,5,5,4,3,4,2,1,5,1,2,,2,2,5,5,18,2,3,PHILADELPHIA,2,2,2,4,6,3,1,1,2,2,1,2,3,2,1,32,employer,no,PA,Pennsylvania,0.5625,0.4375,0,-0.42857142857142855,$$,purple,Diane,Nash,a suburb of Philadelphia,s
3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,6,5,6,7,6,6,2,4,1,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,4,4,2,4,1,5,5,1,3,1,2,2,3,1,2,4,3,2,7,2,2,6,2,2,2,4,5,2,,2,3,GREENVLL-SPART-ASHEVLL-AND,2,2,1,1,1,1,1,2,1,1,1,2,3,3,1,59,medicare,family_veteran,SC,South Carolina,0.53125,0.5,-0.2857142857142857,0.21428571428571427,$,red,Katherine,Combs,"Greenvll, South Carolina",h
2,3,2,1,2,2,2,2,2,2,2,2,2,4,3,3,1,1,1,1,1,2,5,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,7,1,7,8,1,5,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,3,3,3,2,2,2,2,2,2,2,3,4,3,4,4,4,5,2,2,6,2,2,2,2,5,2,,2,4,SACRAMNTO-STKTON-MODESTO,2,2,1,3,2,2,1,1,3,1,1,2,3,1,1,55,medicaid,no,CA,California,0.640625,0.375,-0.2,-0.4642857142857143,$,blue,Dorothy,Stokes,"Sacramnto, California",d
1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,5,5,6,1,6,4,2,5,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,5,2,2,4,1,4,5,3,3,2,2,1,3,3,2,2,5,1,0,2,6,1,2,,2,4,3,5,22,1,1,WEST PALM BEACH-FT. PIERCE,1,1,2,6,6,2,3,5,1,1,1,2,3,2,1,62,purchased,family_veteran,FL,Florida,0.234375,0.640625,0.22857142857142856,0.5714285714285714,$$,purple,Theresa,Thomas,a suburb of West Palm Beach,o
5,3,2,2,2,1,1,2,2,2,1,1,1,4,4,4,5,4,1,1,2,,0,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,6,7,5,7,7,1,5,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,4,1,4,2,2,4,1,1,1,5,1,4,4,4,4,4,0,1,5,7,2,1,2,1,4,9,20,2,5,WATERTOWN,2,1,2,6,6,4,3,3,1,9,4,2,3,4,1,23,employer,no,NY,New York,0.84375,0.171875,-0.4857142857142857,-1,$$,blue,Maria,Foster,"Watertown, New York",j
3,3,2,1,2,2,2,2,2,2,2,2,2,4,4,2,1,2,1,1,1,2,5,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,7,4,7,5,1,5,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,5,5,1,4,2,2,5,2,2,1,3,1,3,2,4,3,4,0,2,5,2,2,,2,1,3,13,18,1,1,SACRAMNTO-STKTON-MODESTO,1,1,2,5,5,3,4,4,1,12,1,2,3,3,1,72,medicare,family_veteran,CA,California,0.875,0.109375,-0.6,-0.8571428571428571,$$$,blue,Patricia,Dennis,"Sacramnto, California",d
1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,5,8,5,1,6,5,2,5,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,5,2,1,5,2,5,4,3,5,3,3,1,1,1,1,2,2,2,2,2,6,1,1,,2,3,5,13,14,1,1,KANSAS CITY,1,1,2,2,1,1,2,7,1,1,1,2,3,2,1,63,purchased,no,MO,Missouri,0.203125,0.703125,0.6857142857142857,0.5357142857142857,$$$,red,Scott,Hansen,a suburb of Kansas City,L
6,3,2,2,2,2,2,2,2,2,2,1,2,4,4,4,4,4,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,7,2,6,6,1,5,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,5,1,5,1,1,5,1,1,1,4,3,2,2,2,2,4,0,2,3,8,1,2,2,1,3,3,,2,5,WEST PALM BEACH-FT. PIERCE,1,2,2,2,2,1,1,1,3,2,1,2,3,2,1,20,no,no,FL,Florida,0.859375,0.125,-0.45714285714285713,-0.8571428571428571,$,purple,George,Marin,a suburb of West Palm Beach,I
